ID_Empleado,Nombre,Área,Salario,Edad,Género,Fecha_Ingreso,Correo
2771a422-8003-4f26-a7ab-2ef77b8fd09a,Jill Johnson,IT,4307.01,,,2021-11-08,kimberly21hotmail.com
dd643387-b6b3-4fbc-a338-fb2975992b0a,Brandi Hardy,Contabilidad,6135.21,51,Otro,2020-11-24,sarah91@owens-williams.net
e462ff64-a38b-4aa4-8fe8-98d8c22ca6a8,,Contabilidad,6307.76,,Otro,2021-10-09,justinpatel@lambert-nelson.com
8ae3297e-34e2-4142-9a35-447583997ac5,Adrian Dean,Finanzas,4390.78,,M,2022-09-29,donald49@gmail.com
214c87b1-0cfc-4420-b192-e4438a6342ca,Eric Mcclain,IT,5120.4,,,2022-05-30,reyeschristopher@white-carlson.org
d143e0a2-5513-474f-8ffc-1c545b0a31ea,,Marketing,2104.92,,Otro,2023-06-10,fbradley@mcdonald.info
e9b14c76-420f-4eef-9def-eab9e54ca6ca,Travis Thomas,IT,4020.7,41,F,2022-01-28,kristina57@johnson-alvarez.com
209ce4a5-931e-4d4d-9abc-9859593edc83,Ryan Campbell,IT,2601.76,,Otro,2020-11-04,nguyendebra@yahoo.com
28b58db5-8c46-4308-be62-89819ef1a74f,Jennifer Gutierrez,Contabilidad,4325.4,,Otro,2022-01-15,jared96@bradley-peterson.com
7c93cdc3-d635-412d-92fe-00e8b63fa809,Michael Stevenson,Finanzas,7637.44,,,2022-12-04,angela72@yahoo.com
d1e2b878-c576-426d-98ae-0666d066ad21,Andrea Rodriguez,RRHH,2380.68,42,,2021-10-19,davislisa@hotmail.com
73f621a8-2633-4c43-a92f-85fe258fcafc,Makayla Smith,Finanzas,4361.45,,F,2021-08-24,rgonzalez@yahoo.com
6f4a454f-efca-47ae-b17e-4a71eb22ec1d,Robert Frazier,Contabilidad,4613.56,40,,2020-10-14,sabbott@wood.com
dd9d2e4d-483e-4d69-9c7a-bd161c153057,Justin Irwin,IT,7790.46,19,Otro,2021-05-29,tgarrett@yahoo.com
302fa247-239a-446d-b991-2c512c649adf,Jeffrey Clark,IT,3872.6,,F,2022-01-16,qmoore@gmail.com
a86de251-7c98-456f-a288-109db8a9b014,Benjamin Smith,Marketing,1674.95,,,2020-12-25,dawnperry@english-dominguez.biz
5af56a23-627c-49f7-b336-3302d1f03374,Jordan Coleman,Finanzas,6903.33,32,,2021-03-13,lanemelanie@gmail.com
fa6d81ee-0890-4506-9df1-bf6f938bd3f8,Debra House,Finanzas,3073.14,,F,2022-10-28,daniel71@gmail.com
77061136-4788-47ec-8764-032ec02627d1,Kelsey Villarreal,RRHH,4418.93,,,2020-09-27,thomasharmon@miller.com
833de3ad-743b-4f71-b807-c94702c2b367,Stephanie Nichols,IT,5033.69,,M,2022-11-06,zgomez@yahoo.com
c8f72c2d-ba1a-4160-8dd7-962bbfda55c9,Andrew Livingston,Finanzas,2581.2,,M,2021-07-07,klane@douglas.org
4721194b-c8a4-4e21-99f8-50e913ad3ead,John Martinez,IT,7784.27,,,2020-12-20,michaela01@hotmail.com
2ce6f908-cece-45d3-9ea9-09ef7257dcb6,Kevin Hernandez,Contabilidad,4819.4,,F,2023-09-26,hwhite@cooper.com
c536d2ce-69b6-43b7-be5b-9fc9c0b4f6d6,Samantha Monroe,Marketing,5987.84,42,Otro,2021-06-02,jasonnavarro@yahoo.com
661423a7-76c9-4eb2-aae7-dc190d722918,Dennis Weiss,Finanzas,4203.84,48,M,2021-09-09,noahthornton@yahoo.com
72e5e892-cc1c-4204-ad5e-749b49ee4969,Joseph Graham,Finanzas,3527.29,,F,2023-04-18,davisamanda@yahoo.com
453417b5-55c0-4c8e-85c8-7f41dbbd3290,Jessica Hull,RRHH,4348.08,,,2023-10-27,destiny67@curry.com
ac3cbe34-02b5-4d3d-8c30-563f5032739c,Megan Kaiser,RRHH,1646.8,,M,2023-12-11,jenkinsalicia@griffin.com
d5e0a664-e4db-44c8-a817-4c8598197749,Manuel Brown,Contabilidad,4853.96,,F,2022-12-16,millercassandra@douglas-yoder.org
778a669f-4b68-494d-80da-9c7d2f2bdc13,Cathy Rodriguez,IT,3007.06,,F,2024-05-22,rlivingston@schwartz-contreras.com
5528dc45-637a-4999-a1ff-1d9a0ff89e8a,Richard Ramirez,IT,1689.75,,F,2021-07-04,scottvasquez@gmail.com
6e66a273-c4ca-40d7-8a66-de6724d4d5a3,Cassandra Vasquez,RRHH,6080.78,31,Otro,2023-01-07,gbaldwin@jones.com
eed21f94-0038-4c84-a3ed-033aa7222ea2,Alicia Jimenez,RRHH,5252.76,,F,2023-03-27,edward56@hotmail.com
d8139af7-6766-437b-afa1-79a57a675870,Michael Wise,RRHH,3205.3,,Otro,2022-09-15,cruzhannah@martinez-nichols.com
1735f36b-a5a6-4b3a-b575-7b77ff3c6d4e,Eric Brown,Marketing,2242.51,,,2022-09-06,randallkathleen@yahoo.com
4c82c445-30e5-4543-a925-de8562588ce9,Cassandra Williams,Finanzas,7471.44,,M,2024-03-21,tom73@johnson.org
88b04b77-7feb-4cf3-8ec7-7371a4b65cfa,James Sparks,Contabilidad,3484.97,46,Otro,2020-06-23,brian06@lewis.net
3ba4f2ba-9450-4024-bdb5-8d062621d32d,Michael Sawyer,IT,5376.77,,,2020-07-25,evaldez@williams.com
2bb24cbc-9c79-4cdb-b4c8-836118e824e9,Summer Hoover,Marketing,6007.31,,F,2020-09-05,crawfordlauren@brown.biz
f9d18507-1eec-4891-9301-0fb966ea0949,Russell Rojas,Contabilidad,2716.14,,M,2022-09-24,mary30@thompson.biz
0a6b3e3d-94fd-4594-acf9-12453e5f7e23,Jacob Martin,IT,2387.48,,,2020-10-31,alexistucker@gmail.com
6a8d8a70-48a2-4172-a30c-dee297feb937,Timothy Mann,IT,4676.55,48,M,2023-05-09,douglasnelson@jenkins-hurley.org
a08fa1c6-1688-4e84-b346-bbe79caf4bfe,Linda Love,RRHH,3286.54,,Otro,2021-11-20,grantjames@hotmail.com
38227b0d-81ee-40e4-8a2b-466efc9dc0d0,Lisa Huffman,IT,5073.22,47,M,2023-09-07,brian12@anthony.com
405a8e7e-6f46-441f-b5a7-ac9b48f9fd0d,Amanda Newman,Finanzas,5023.28,39,,2023-01-12,garciabrian@hotmail.com
3c3c9c08-e523-48a9-9223-d9061db67101,Richard Washington,RRHH,6283.93,,F,2022-12-05,rgonzalez@yahoo.com
deb0de7d-699f-4b02-bcdd-0b483cb3c9fa,Brian Perez,IT,3208.3,30,,2022-01-02,ruiztodd@thomas-reilly.info
f9be07f3-5bcc-40fc-a1cc-22d831b42308,James Ellis,Contabilidad,2864.21,,Otro,2021-04-08,antoniocarroll@yahoo.com
384852b6-57f4-48e0-82a5-9d7b2bd3d971,Samuel Ellis,IT,2578.88,36,F,2022-12-22,belindatran@miller.info
bae27198-03b6-4657-8777-be217677a166,Cindy Wells,Marketing,3780.3,,F,2023-07-16,markriley@shah.biz
6cfa855f-089b-4b49-8114-5252c4c36368,Amanda Ruiz,Finanzas,5222.78,,M,2022-01-31,chavezjohn@hotmail.com
4bb8ebe2-5bc0-4988-a1f9-69e937cf45f6,Melissa Russell,IT,7472.0,,F,2023-03-01,castillokevin@stevens.info
5ed3e00e-df1e-44cb-8a34-2e3c2f589a81,Charles Warner,Contabilidad,6124.07,58,,2022-05-20,cruzhannah@johnson.org
55f01600-e17f-448d-9ed6-270514b9bb4d,Rebecca French,Finanzas,5580.78,,,2022-08-06,rodriguezmichaelhotmail.com
b5971e43-8f8d-4995-9127-4cb2b47299b6,Jacob Wong,RRHH,4118.53,,Otro,2020-12-30,amberbanks@hotmail.com
c2c96b28-beb9-4a4a-80cf-fa7335b50ec5,Lauren Haley,IT,7676.65,,M,2021-10-08,wesley64@gmail.com
785ca87b-1f69-42b1-945e-087f86d4aba8,Gregory Tucker,RRHH,6251.06,,Otro,2023-04-17,zoliver@hotmail.com
e24c724b-e453-44c2-b037-f0b710ccf85f,Rhonda Everett,IT,2915.89,,F,2020-10-11,shurst@rodriguez.com
05cf079e-a095-4c4d-b3bd-2348854bc8fa,Kathleen Golden,Finanzas,3695.41,,F,2022-03-07,creed@newman.com
a5639cf4-a7df-4b92-97c1-3f7e9425fc3a,Kelly Rogers,Finanzas,7312.01,38,M,2022-06-23,itorresyahoo.com
d8739636-c50e-4194-89c3-f48bf8815f18,David Washington,IT,1605.83,21,,2021-01-14,stephen29@gmail.com
e79b265a-b15f-4994-b546-c5c0d6de70c5,Dominique Mcpherson,IT,2815.07,,F,2023-10-15,johnwilliams@andrews-alexander.com
25dfac07-5806-4bae-ba5f-afdb512339fa,Justin Johnson,Finanzas,2106.71,,Otro,2022-04-25,david06mack-gould.com
b49875d0-a5b1-4799-94ce-cee781e58eee,Wayne Payne,Contabilidad,1836.62,,Otro,2022-06-04,laurenchandler@yahoo.com
8d0bb6d7-ad91-4456-a3b1-3ebd0a42be3f,Brian Mendoza,IT,5760.65,,M,2021-09-19,owilliamsonhoward-nguyen.org
321a6c3f-4726-4c24-8460-5896ef87bf0d,Lauren Walker,Contabilidad,5358.92,,,2020-10-05,daughertyprestonyahoo.com
65c65c7b-5c6e-4f5a-aab1-33bae88ffab5,Larry Harding,RRHH,7923.01,,F,2023-06-15,paul04@yahoo.com
e3472e25-ba54-48fd-b737-cc38166cdd33,William Sawyer,RRHH,6249.96,46,M,2023-07-24,zroberts@hotmail.com
99125090-9651-4ec2-95e4-157d23bab528,Jessica Mosley,Contabilidad,3987.69,23,F,2021-01-07,thomas85fitzpatrick.biz
764d7e7c-8e49-40f9-acc5-c9de6a1d9731,Jason Rocha,Marketing,5725.13,,Otro,2023-08-15,jacobjames@henry.org
276e1d67-00a0-486e-8a8d-5d5a06defca8,Justin Ford,Contabilidad,7479.31,,,2021-09-07,valdezpatricia@yahoo.com
46f7b20a-c3c4-4506-9e8e-06ed07480379,Terry Newman,RRHH,2410.09,49,,2020-09-09,qcunningham@hotmail.com
93447b2f-bba3-4668-8334-e5245f8a2e3c,Valerie Cardenas,Contabilidad,3110.61,,M,2024-01-02,bonniethomas@yahoo.com
a2e11798-6b65-450b-9c75-352c45cdb96b,Brandy Martin,Marketing,3351.99,,M,2020-08-12,alyssa18@gmail.com
52965cf3-8b30-4b4c-aac9-6b60c0ac430a,Catherine Davis,Finanzas,2835.4,,F,2023-12-04,gina51@hotmail.com
c75ff368-5f7d-4bb1-880a-fe9f84a6d693,Samantha Smith,RRHH,6594.71,49,,2022-02-28,curtismoore@gmail.com
86912efe-f3d6-49f2-94d7-b0cab08d1676,Rebecca Hansen,Marketing,1961.58,52,Otro,2023-06-09,estevens@fuentes.info
98ff805c-fcd2-480e-a3c5-1ba87122d7a0,Michael Taylor,Marketing,4235.61,,F,2023-08-28,jenniferjohnson@gmail.com
35b823e4-2016-4e6d-8eb3-9f633a00c83e,,RRHH,1608.48,26,M,2020-09-28,joneskim@yahoo.com
7815c7df-0f2c-41b7-97da-64cb83735f49,Brian Mcguire,RRHH,7666.42,,Otro,2024-04-09,joneselizabeth@gmail.com
abac7bf8-2f4d-4c9b-b334-cd07e6b36561,Tamara Harris,IT,4253.24,,M,2020-07-13,meghanmcmahon@bailey.org
8761f9da-0394-49c1-8363-f61f94009191,Kelly Garcia,Contabilidad,3303.54,,M,2023-06-14,george80@garcia.info
d5b1a96a-2e4c-46e2-9b79-9e6bf52ef4a6,Kevin Gonzales,Contabilidad,4986.54,,M,2022-01-08,willierussell@yahoo.com
49cc253f-b469-4ec4-9c7a-e8efc3245e35,Brian Taylor,Contabilidad,1876.39,53,,2023-06-24,murphydarrell@bryant-fitzgerald.info
11d1e7d5-db55-4642-b054-366b6d8ee559,Jason Mercer,RRHH,3510.39,,F,2024-05-26,alexandercraig@hotmail.com
65125d2e-24b3-4c8e-9e85-0f8015c2f297,Jeffrey Barrett,RRHH,2564.91,,Otro,2023-05-13,calvinhester@gonzalez-anthony.biz
c416c07c-b6a7-47b1-83cb-0c28474cfa29,Ryan Hardy,Finanzas,6264.08,55,M,2022-12-07,qkelly@hotmail.com
1ba84a91-7462-4144-849b-9e6225ba4f03,Victoria Dixon,Marketing,1915.17,,M,2021-06-22,ihall@gmail.com
2dd93719-f8d9-4f33-86d9-03c0ad987301,Anthony Jones,RRHH,4747.47,,F,2022-12-24,kevinhanson@gmail.com
a97ef131-4b26-40a3-b3b1-cca4774d34f5,Kelly Vasquez,RRHH,7312.74,,M,2022-06-29,lisa88@gmail.com
733ac54f-6235-4144-9e7f-92adea3973ff,Amanda Jordan,RRHH,7081.48,38,F,2024-01-13,cstevensgmail.com
6e411e23-7dd1-4b8f-aa05-5b69b4c04bdf,Shannon Turner,Contabilidad,2663.25,26,,2021-09-26,kgallagher@hotmail.com
81b61c87-2803-4eb5-9ab6-c73d8feff87b,Juan Ryan MD,Finanzas,3263.18,21,Otro,2022-01-26,ygarza@hotmail.com
0b8ce21f-9728-4c5e-8734-a4030fb97b5d,Pamela Mitchell,RRHH,2665.74,,M,2023-12-20,lisa90@hotmail.com
0e737523-59ec-4846-a974-37ea5b7c57e8,Brent Reed,IT,7129.21,,Otro,2021-06-12,deborahwatkinsjones.com
e6c2cbb7-83c7-4cbe-916b-af876c27316b,Amanda Barrett,Finanzas,2804.36,,Otro,2021-07-17,uchapman@hudson-morris.com
